operation_uid,api_name,method,path,operation_id,summary,description,parameters_count,has_request_body,response_codes,source_file
sendgrid_POST_mail_send,sendgrid,POST,/mail/send,POST_mail-send,v3 Mail Send,"The Mail Send endpoint allows you to send email over SendGrid’s v3 Web API, the most recent version of our API. If you are looking for documentation about the v2 Mail Send endpoint, see our [v2 API Reference](https://sendgrid.com/docs/API_Reference/Web_API/mail.html).

## Helper Libraries

Twilio SendGrid provides libraries to help you quickly and easily integrate with the v3 Web API in 7 different languages:

* [C#](https://github.com/sendgrid/sendgrid-csharp) 
* [Go](https://github.com/sendgrid/sendgrid-go)
* [Java](https://github.com/sendgrid/sendgrid-java)
* [Node JS](https://github.com/sendgrid/sendgrid-nodejs)
* [PHP](https://github.com/sendgrid/sendgrid-php)
* [Python](https://github.com/sendgrid/sendgrid-python)
* [Ruby](https://github.com/sendgrid/sendgrid-ruby)

## Dynamic Transactional Templates and Handlebars

In order to send a dynamic template, specify the template ID with the `template_id` parameter. 

To specify handlebar substitutions, define your substitutions in the request JSON with this syntax:

```
""dynamic_template_data"": {
      ""guest"": ""Jane Doe"",
      ""partysize"": ""4"",
      ""english"": true,
      ""date"": ""April 1st, 2021""
    }
```

For more information about Dynamic Transactional Templates and Handlebars, see our documentation and reference pages.

* [How to send an email with Dynamic Transactional Templates
](https://sendgrid.com/docs/ui/sending-email/how-to-send-an-email-with-dynamic-transactional-templates/)
* [Using Handlebars](https://sendgrid.com/docs/for-developers/sending-email/using-handlebars/) 

## Mail Body Compression

Mail body compression is available to some high volume accounts. Talk to your CSM if you are interested in this functionality. Mail body compression works by setting up a JSON payload as defined on this page, then compressing it with gzip (the gzip file can be no more than 30mb).

To use mail body compression:

1. Add a `Content-Encoding` header, with a value of `gzip`.  
   a. `Content-Encoding: gzip` 
2. Send the gzip as a data-binary.  
   a. `--data-binary '@data.json.gz'
`

## Multiple Reply-To Emails

Using `reply_to_list` allows senders to include more than one recipient email address to receive reply and/or bounce messages from the recipient of the email.

### Usage Considerations

* `reply_to` is mutually exclusive with `reply_to_list`. If both are used, then the API call will be rejected. 
* The `reply_to_list` object, when used, must at least have an email parameter and may also contain a name parameter.
* Each email address in the `reply_to_list` should be unique.
* There is a limit of 1000 `reply_to_list` emails per mail/send request.
* In SMTP calls, we will omit any invalid emails.

### Possible 400 Error Messages

* `reply_to` is mutually exclusive with `reply_to_list`.
* The `reply_to_list` object, when used, must at least have an email parameter and may also contain a name parameter.
* Each email address in the `reply_to_list` should be unique.
* There is a limit of X `reply_to` emails per mail/send request.
* The `reply_to_list` email does not contain a valid address.
* The `reply_to_list` email exceeds the maximum total length of X characters.
* The `reply_to_list` email parameter is required.",0,True,202|400|401|403|404|413|500,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_mail_settings,sendgrid,GET,/mail_settings,GET_mail_settings,Retrieve all mail settings,"**This endpoint allows you to retrieve a list of all mail settings.**

Each setting will be returned with an `enabled` status set to `true` or `false` and a short description that explains what the setting does.",3,False,200|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_mail_settings_address_whitelist,sendgrid,GET,/mail_settings/address_whitelist,GET_mail_settings-address_whitelist,Retrieve address whitelist mail settings,"**This endpoint allows you to retrieve your current email address whitelist settings.**

The Address Whitelist setting allows you to specify email addresses or domains for which mail should never be suppressed.

For example, if you own the domain `example.com`, and one or more of your recipients use `email@example.com` addresses, placing `example.com` in the address whitelist setting instructs Twilio SendGrid to ignore all bounces, blocks, and unsubscribes logged for that domain. In other words, all bounces, blocks, and unsubscribes will still be sent to `example.com` as if they were sent under normal sending conditions.",1,False,200|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_mail_settings_address_whitelist,sendgrid,PATCH,/mail_settings/address_whitelist,PATCH_mail_settings-address_whitelist,Update address whitelist mail settings,"**This endpoint allows you to update your current email address whitelist settings.**

You can select whether or not this setting should be enabled by assigning the `enabled` field a `true` or `false` value.

Passing only the `enabled` field to this endpoint will not alter your current `list` of whitelist entries. However, any modifications to your `list` of entries will overwrite the entire list. For this reason, you must included all existing entries you wish to retain in your `list` in addition to any new entries you intend to add. To remove one or more `list` entries, pass a `list` with only the entries you wish to retain.

You should not add generic domains such as `gmail.com` or `yahoo.com`  in your `list` because your emails will not honor recipients' unsubscribes. This may cause a legal violation of [CAN-SPAM](https://sendgrid.com/docs/glossary/can-spam/) and could damage your sending reputation.

The Address Whitelist setting allows you to specify email addresses or domains for which mail should never be suppressed.

For example, if you own the domain `example.com`, and one or more of your recipients use `email@example.com` addresses, placing `example.com` in the address whitelist setting instructs Twilio SendGrid to ignore all bounces, blocks, and unsubscribes logged for that domain. In other words, all bounces, blocks, and unsubscribes will still be sent to `example.com` as if they were sent under normal sending conditions.",1,True,200|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_mail_settings_bounce_purge,sendgrid,GET,/mail_settings/bounce_purge,GET_mail_settings-bounce_purge,Retrieve bounce purge mail settings,"**This endpoint allows you to retrieve your current bounce and purge settings.**

The Bounce Perge setting allows you to set a schedule that Twilio SendGrid will use to automatically delete contacts from your soft and hard bounce suppression lists.

A hard bounce occurs when an email message has been returned to the sender because the recipient's address is invalid. A hard bounce might occur because the domain name doesn't exist or because the recipient is unknown.

A soft bounce occurs when an email message reaches the recipient's mail server but is bounced back undelivered before it actually reaches the recipient. A soft bounce might occur because the recipient's inbox is full.

You can also manage this setting in the [Mail Settings section of the Twilio SendGrid App](https://app.sendgrid.com/settings/mail_settings). You can manage your bounces manually using the [Bounces API](https://sendgrid.api-docs.io/v3.0/bounces-api) or the [Bounces menu in the Twilio SendGrid App](https://app.sendgrid.com/suppressions/bounces).",1,False,200|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_mail_settings_bounce_purge,sendgrid,PATCH,/mail_settings/bounce_purge,PATCH_mail_settings-bounce_purge,Update bounce purge mail settings,"**This endpoint allows you to update your current bounce and purge settings.**

The Bounce Perge setting allows you to set a schedule that Twilio SendGrid will use to automatically delete contacts from your soft and hard bounce suppression lists. The schedule is set in full days by assigning the number of days, an integer, to the `soft_bounces` and/or `hard_bounces` fields.

A hard bounce occurs when an email message has been returned to the sender because the recipient's address is invalid. A hard bounce might occur because the domain name doesn't exist or because the recipient is unknown.

A soft bounce occurs when an email message reaches the recipient's mail server but is bounced back undelivered before it actually reaches the recipient. A soft bounce might occur because the recipient's inbox is full.

You can also manage this setting in the [Mail Settings section of the Twilio SendGrid App](https://app.sendgrid.com/settings/mail_settings). You can manage your bounces manually using the [Bounces API](https://sendgrid.api-docs.io/v3.0/bounces-api) or the [Bounces menu in the Twilio SendGrid App](https://app.sendgrid.com/suppressions/bounces).",1,True,200|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_mail_settings_footer,sendgrid,GET,/mail_settings/footer,GET_mail_settings-footer,Retrieve footer mail settings,"**This endpoint allows you to retrieve your current Footer mail settings.**

The Footer setting will insert a custom footer at the bottom of your text and HTML email message bodies.

You can insert your HTML or plain text directly using the ""Update footer mail settings"" endpoint, or you can create the footer using the [Mail Settings menu in the Twilio SendGrid App](https://app.sendgrid.com/settings/mail_settings).",1,False,200|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_mail_settings_footer,sendgrid,PATCH,/mail_settings/footer,PATCH_mail_settings-footer,Update footer mail settings,"**This endpoint allows you to update your current Footer mail settings.**

The Footer setting will insert a custom footer at the bottom of your text and HTML email message bodies.

You can insert your HTML or plain text directly using this endpoint, or you can create the footer using the [Mail Settings menu in the Twilio SendGrid App](https://app.sendgrid.com/settings/mail_settings).",1,True,200|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_mail_settings_forward_bounce,sendgrid,GET,/mail_settings/forward_bounce,GET_mail_settings-forward_bounce,Retrieve forward bounce mail settings,"**This endpoint allows you to retrieve your current bounce forwarding mail settings.**

Enabling the Forward Bounce setting allows you to specify `email` addresses to which bounce reports will be forwarded. This endpoint returns the email address you have set to receive forwarded bounces and an `enabled` status indicating if the setting is active.",1,False,200|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_mail_settings_forward_bounce,sendgrid,PATCH,/mail_settings/forward_bounce,PATCH_mail_settings-forward_bounce,Update forward bounce mail settings,"**This endpoint allows you to update your current bounce forwarding mail settings.**

Enabling the Forward Bounce setting allows you to specify an `email` address to which bounce reports will be forwarded.

You can also configure the Forward Spam mail settings in the [Mail Settings section of the Twilio SendGrid App](https://app.sendgrid.com/settings/mail_settings).",1,True,200|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json
